user_id,product_id,product_category,interaction,price
945,6,Toys,1,127.28266439174541
891,137,Electronics,1,1846.451454246121
571,152,Toys,1,99.31332475500855
845,488,Clothing,0,498.6308646306881
731,9,Toys,1,143.67718193793212
755,195,Furniture,0,1231.282876940095
669,441,Groceries,1,137.2802070524687
243,374,Electronics,0,599.5522490033115
910,403,Clothing,0,128.4265847211051
51,221,Toys,0,142.81419848039064
895,404,Furniture,0,1311.8232628117812
813,407,Furniture,1,1202.9111956448278
72,130,Furniture,1,1372.755962959372
554,461,Electronics,1,1933.73046603043
251,21,Groceries,0,189.10296298136626
420,146,Clothing,0,230.38401679364716
883,171,Toys,0,90.11685645351031
662,201,Clothing,1,111.28564626410264
457,291,Clothing,1,54.68068898939691
688,98,Furniture,0,2255.597249976502
86,173,Electronics,0,1799.992413327409
411,360,Clothing,0,128.1858488890462
673,365,Toys,1,118.0360401704645
442,350,Furniture,0,1190.9110213638533
83,476,Clothing,0,191.76071496071904
280,396,Groceries,0,39.60163660331704
366,401,Electronics,1,1171.7093591698865
487,7,Electronics,1,171.83180097379426
675,98,Toys,0,86.37307795029957
158,177,Clothing,0,427.08736850765735
805,175,Groceries,1,82.80186016373868
108,178,Toys,0,191.479382892709
353,153,Toys,0,147.84515461830475
412,431,Groceries,0,169.25897303780096
13,198,Toys,1,104.03665965806258
882,472,Furniture,0,929.309807627502
841,92,Groceries,0,234.96909518279278
704,478,Clothing,0,142.8327047404752
610,202,Toys,1,133.11232858095502
8,311,Toys,0,182.49076877364408
449,150,Toys,0,97.76070242884671
801,184,Toys,0,37.69491559986762
635,29,Electronics,0,1864.2435102518791
556,356,Clothing,1,66.05487188206801
739,162,Electronics,0,713.853011450669
15,43,Furniture,0,1038.6716978038112
838,447,Electronics,1,941.3332763388979
97,381,Furniture,1,466.43259204102645
602,64,Electronics,0,1005.275600010779
848,296,Groceries,0,233.88235146112956
323,17,Electronics,0,1537.6575907716235
722,372,Groceries,0,69.41176869859538
95,443,Toys,1,146.1146829857601
912,285,Furniture,1,1529.9106755618209
889,459,Groceries,1,275.89112892951437
178,211,Clothing,1,254.31814946718904
763,64,Furniture,1,1787.3075086624297
790,315,Furniture,0,1465.878977407242
179,286,Toys,1,125.48947021832154
905,207,Clothing,0,285.27784388284925
989,167,Groceries,0,73.04485838705625
771,304,Electronics,1,1365.880748622114
55,39,Electronics,1,518.9327002187576
726,123,Groceries,1,41.72029128479301
202,147,Furniture,0,993.7721181526053
37,84,Groceries,0,188.91034481875877
128,450,Toys,0,143.30973308805554
985,174,Clothing,0,357.0280221618182
19,47,Toys,0,160.25065543266302
430,114,Electronics,0,1324.7809701393805
128,319,Toys,1,164.30836217260858
965,29,Clothing,0,446.8587724167524
987,293,Groceries,1,73.33477444833734
178,212,Clothing,1,381.5299324654211
278,292,Electronics,0,1653.1798063931924
286,257,Groceries,0,268.6758525598973
889,148,Groceries,0,36.46670931842183
742,446,Furniture,1,1362.5434308790134
819,98,Groceries,0,140.82824378496267
800,80,Clothing,0,422.1373293225603
791,333,Toys,0,84.52005819398865
325,341,Toys,0,111.65490724563004
443,201,Electronics,1,1081.578692251778
732,203,Groceries,0,269.5032873693898
938,310,Electronics,1,1764.673106399752
755,368,Electronics,1,390.6202410591442
403,214,Electronics,0,766.1213292643996
405,235,Furniture,1,407.0768683117144
813,82,Electronics,0,1472.788187841411
990,14,Clothing,0,73.096358870725
715,407,Furniture,0,317.53154107110413
32,80,Electronics,0,832.7915371145743
844,287,Clothing,0,431.51494773241086
603,442,Groceries,0,23.26866725726703
981,278,Toys,1,168.11486064175074
467,298,Clothing,1,307.4467761221321
487,289,Toys,0,163.4006350827781
193,477,Furniture,0,1669.861778249557
520,374,Clothing,0,200.60569778164756
923,452,Electronics,1,605.5935678316437
172,425,Clothing,1,238.02514136330015
663,96,Electronics,0,1492.298986414475
356,355,Clothing,1,301.0597989196652
538,5,Electronics,0,574.2433301206047
275,277,Groceries,1,34.79940423868565
882,311,Toys,1,113.04063681090217
858,115,Toys,1,19.37831820047729
102,407,Electronics,1,154.70254727442443
682,124,Toys,0,193.91773889438488
257,497,Furniture,0,2583.4325831410993
251,243,Electronics,1,741.4867395744009
510,392,Clothing,1,308.8538678557398
748,468,Electronics,1,1617.3330658603272
636,483,Toys,1,187.8731052130215
169,55,Electronics,0,726.2878097006488
7,174,Groceries,0,43.43423174036453
992,76,Clothing,0,430.29521449235784
70,488,Furniture,1,2867.893086895758
284,8,Furniture,0,2502.0836011348383
567,166,Clothing,0,42.229209210304184
148,74,Toys,1,53.47265178152221
737,249,Furniture,1,1720.9661373835706
586,439,Groceries,0,214.6732596176504
474,225,Electronics,0,717.2973843289836
521,227,Clothing,1,255.09843680686234
607,396,Furniture,0,1487.5313946029014
102,250,Toys,1,38.91714726020861
355,48,Toys,0,145.66906603200704
625,132,Electronics,0,1936.5231229594144
519,60,Clothing,1,395.6230966760185
190,113,Furniture,0,1062.6044088667404
890,317,Toys,0,97.04528963639906
45,81,Clothing,1,359.8039750163809
112,259,Groceries,0,43.09788784288078
339,53,Furniture,1,1502.5820039657588
452,269,Electronics,0,1839.3995434898509
464,472,Furniture,1,742.6174387126293
571,143,Furniture,0,2202.4442866555264
784,459,Toys,0,190.63521074993744
81,260,Furniture,0,369.4207988798596
699,455,Groceries,0,231.96052455740576
349,301,Groceries,1,54.47960245820969
885,319,Clothing,1,249.39189427579913
372,296,Electronics,0,1706.9440689771989
674,149,Furniture,1,1442.8123297515267
329,39,Toys,1,162.8487781462686
561,240,Electronics,0,1356.536005896499
598,117,Clothing,1,362.2388236283174
290,296,Clothing,0,361.33766237617175
661,364,Toys,1,42.87647221448101
430,161,Toys,0,131.21604973912514
837,407,Clothing,1,143.7992556918742
731,142,Groceries,0,152.979809524202
335,214,Clothing,0,283.72186269776864
749,240,Furniture,1,415.28362829166815
854,340,Electronics,1,106.62541672559905
482,280,Electronics,1,1199.355156340005
182,381,Furniture,0,2589.106080766751
457,177,Electronics,1,1008.0503359651327
74,190,Electronics,0,799.4859138797145
120,19,Electronics,0,1142.730947384591
473,253,Clothing,0,395.76414420489823
825,233,Groceries,1,258.57927903130485
323,229,Furniture,1,330.75449995757145
83,38,Electronics,1,158.5877540738953
594,237,Electronics,1,378.4255895515672
663,110,Toys,0,60.08142337546082
605,57,Electronics,1,1832.1228965721677
517,166,Clothing,0,206.2464418838086
627,142,Toys,0,164.97987170874137
673,181,Clothing,1,216.4598970643517
694,445,Groceries,1,126.26399455682487
484,299,Groceries,0,222.97424060984284
670,381,Clothing,0,69.71401497606836
746,270,Clothing,0,58.00770159027904
674,428,Electronics,1,724.5809110236997
328,63,Toys,1,10.742440899846917
800,219,Electronics,0,330.3149696485543
430,351,Electronics,1,403.56480210453634
325,433,Electronics,0,1305.812819868297
883,95,Groceries,1,33.01492131405527
71,229,Clothing,1,356.32682751538016
176,65,Furniture,0,1218.422427469946
583,500,Toys,1,119.42057129567473
282,318,Toys,0,55.214683049708974
669,234,Furniture,0,847.1360639565755
153,34,Furniture,0,493.03157109652744
678,272,Groceries,1,132.89603557436135
705,156,Electronics,0,1328.1293384889013
780,18,Toys,0,31.497849945053378
457,355,Toys,0,80.86223927021278
425,220,Electronics,0,1199.8174997827282
514,135,Toys,0,80.96360672330027
752,436,Groceries,1,247.63005157763658
580,245,Clothing,1,370.38278692732706
958,393,Furniture,1,848.3723077536963
668,73,Clothing,1,206.11509654301545
362,465,Toys,1,75.10264978223525
567,160,Furniture,1,2418.177846582089
752,155,Clothing,0,82.03318768701897
476,163,Toys,1,61.156437300328605
785,380,Groceries,0,108.66359857517479
863,321,Groceries,1,166.50901853300869
207,137,Clothing,1,110.71709520248588
787,435,Groceries,0,216.1492454744158
692,387,Electronics,1,482.82176270427993
374,66,Groceries,0,265.6910973234626
292,8,Toys,1,96.42832569679256
988,352,Groceries,1,175.343046221476
131,218,Electronics,1,927.6082539190861
100,126,Groceries,0,26.175291142354677
702,429,Groceries,0,168.58663801144866
155,141,Electronics,1,508.01318229293156
737,286,Clothing,0,26.028349356123073
210,291,Groceries,1,32.33625416216664
756,346,Groceries,1,283.96791438351636
644,233,Toys,1,87.32475575775054
204,320,Furniture,1,2939.57150008126
769,218,Electronics,0,990.1902409138537
631,324,Clothing,0,222.0169177226887
451,446,Toys,0,156.20884264088875
667,156,Groceries,0,174.77055860498842
320,164,Clothing,0,242.0834401368621
552,373,Toys,1,85.30250791097839
992,137,Clothing,1,244.23930085367243
569,222,Electronics,1,821.8782729386859
995,212,Electronics,0,1444.689416201096
331,52,Furniture,0,772.2628001990089
583,130,Furniture,1,2413.6852457213768
852,391,Clothing,0,415.8733507644718
11,461,Furniture,0,2356.028161951445
785,171,Furniture,0,1447.8536852353118
694,137,Toys,0,157.9736175837325
201,29,Electronics,0,368.05995212922545
828,71,Clothing,0,125.2567225387204
86,234,Electronics,1,480.9555808919467
622,2,Furniture,0,2880.237180976163
235,296,Toys,1,12.910030970353985
889,351,Groceries,1,298.3407122301819
209,249,Toys,0,128.53471649269375
503,60,Groceries,1,211.60443404054104
648,45,Furniture,0,2036.939400462103
402,56,Electronics,1,1223.422628036719
45,218,Toys,1,161.92608156665446
876,128,Electronics,1,1165.1875552449826
50,65,Groceries,0,179.07347557510522
475,213,Toys,0,137.89357748110257
620,235,Groceries,1,35.624652393754786
135,85,Clothing,1,80.7362877495059
904,363,Clothing,0,329.8735130734933
608,135,Electronics,0,725.7121614268541
28,217,Clothing,1,339.13889572919607
910,164,Electronics,0,1369.8894777360367
845,340,Furniture,0,2892.621466827267
278,127,Electronics,1,425.92208062441875
625,324,Clothing,0,292.7715157414528
533,317,Groceries,0,158.7613642491806
675,392,Electronics,1,1801.4831294643507
115,428,Furniture,0,1672.8098124259889
901,297,Clothing,0,316.45816709875
90,407,Furniture,0,1452.331868548923
10,98,Toys,1,148.353029600873
828,439,Furniture,0,1126.0659770636664
228,203,Groceries,0,268.0797356230958
489,371,Furniture,1,2226.7097117778303
176,311,Groceries,1,221.28677965988194
732,160,Clothing,0,406.3561518600818
635,42,Electronics,1,1289.2712612945609
984,168,Electronics,0,1885.4919151838494
932,40,Clothing,1,147.2181567572479
698,151,Electronics,0,1561.6764877757034
142,366,Clothing,1,443.6638409825627
260,449,Toys,1,91.12153694556478
30,247,Toys,1,180.01979998452848
972,310,Toys,0,153.0777315853405
236,497,Toys,0,197.7463190358378
488,413,Electronics,0,964.2159775100835
670,451,Toys,1,67.48633125817165
86,305,Electronics,0,300.0217516167695
546,35,Groceries,0,129.84669504511362
632,197,Clothing,0,113.3290158201716
770,114,Toys,0,21.490389139934784
573,131,Furniture,0,1268.0794912920524
846,324,Toys,1,157.68780477314252
698,7,Electronics,0,520.5802726571982
617,40,Groceries,1,144.70195209617313
423,310,Groceries,0,289.36841118777636
602,98,Groceries,0,91.32210093680258
249,432,Groceries,0,252.86479769867194
371,91,Furniture,1,2001.7640223658877
526,244,Clothing,0,485.4495713084811
839,493,Furniture,0,2628.685965507873
653,173,Toys,1,38.99849480710187
53,192,Furniture,0,1207.23235530096
744,338,Electronics,1,1691.2116356782842
843,54,Clothing,0,150.68893497538613
595,130,Groceries,1,43.7914801756471
493,472,Clothing,0,280.7550393000716
812,109,Clothing,0,27.38613082498354
888,424,Toys,0,198.44940114270162
844,326,Toys,1,54.31861691438126
399,186,Electronics,0,153.0661586070878
939,213,Toys,0,147.429273421221
303,469,Electronics,0,980.0502710542067
143,465,Electronics,1,389.04377285391723
656,354,Electronics,0,1385.8053226157174
879,278,Toys,0,92.44490735777217
680,442,Groceries,0,120.51671956009261
773,332,Toys,1,30.323288118469087
231,161,Furniture,1,229.21150011114833
978,476,Electronics,0,1854.5650805747302
739,336,Groceries,1,249.77868141936744
673,297,Clothing,1,454.1710551540544
649,317,Clothing,1,139.38850130908025
841,79,Furniture,1,2899.197132582861
671,432,Clothing,0,276.2632920456231
760,397,Toys,0,184.32875593680626
63,325,Furniture,1,2892.830407622329
894,403,Furniture,0,2657.1368001485134
392,215,Furniture,1,2181.099434530368
314,422,Toys,0,49.7907478829541
442,79,Furniture,1,1573.1371441844576
986,277,Toys,0,187.4709908380717
384,474,Groceries,0,57.23409846387972
236,480,Clothing,1,406.5016914046434
787,491,Electronics,1,1317.3441155154842
226,342,Groceries,0,119.15471742905746
385,277,Toys,1,93.02512547025205
250,334,Groceries,1,43.78088121642954
863,442,Furniture,1,559.6593005357513
882,462,Furniture,0,2964.046703208201
944,388,Clothing,1,440.630117567007
642,390,Groceries,0,60.67274358221557
101,379,Electronics,0,1671.6750092948312
102,337,Furniture,1,1437.7870826837684
413,465,Clothing,1,242.1683668786061
26,7,Toys,1,84.71232672358707
636,344,Furniture,0,1639.2886046678468
486,338,Groceries,1,169.34847322117426
472,291,Clothing,1,475.0701356414873
629,278,Clothing,1,488.6902158851008
152,429,Groceries,0,269.6510719270782
319,180,Electronics,1,1957.0044145382592
540,179,Clothing,1,339.0846072681242
882,462,Clothing,0,279.73398566528266
183,55,Clothing,0,313.83304173089647
279,341,Electronics,0,173.96140076237418
669,459,Furniture,1,436.6700066167484
730,184,Electronics,1,526.0045668674907
673,440,Toys,1,157.05967473203734
578,34,Electronics,1,266.2675974216495
984,225,Electronics,0,1981.671302903632
515,65,Electronics,0,1222.2859092458275
678,368,Groceries,1,258.5076473139273
989,451,Groceries,1,168.59316397456877
582,230,Toys,1,28.272009631152432
939,86,Clothing,1,240.09667877831484
120,333,Groceries,1,269.4990256206778
622,351,Clothing,1,417.0187947545829
966,117,Furniture,1,1419.7607156131724
155,342,Furniture,0,2297.035389973018
300,410,Groceries,0,212.68940987936995
672,67,Groceries,1,45.93175861134045
915,418,Electronics,1,1845.681520912232
893,144,Groceries,0,108.3933421149637
353,112,Toys,0,59.32893731744144
346,393,Clothing,1,401.05897756505414
894,15,Toys,0,61.355730685507474
672,449,Electronics,1,408.24719183067845
316,235,Electronics,1,1395.4926851119533
29,385,Furniture,1,1277.6008367448944
832,400,Electronics,0,769.8498371139669
555,28,Toys,1,197.43913731864308
226,147,Groceries,0,102.63211054576398
538,68,Furniture,1,2670.543965092313
203,455,Furniture,1,1346.1492890169939
673,303,Clothing,0,92.49625279358106
943,347,Clothing,0,356.33805247059615
754,458,Groceries,1,47.18128546421483
644,455,Furniture,0,2188.600039060947
409,114,Clothing,1,273.111436376357
569,285,Furniture,0,1007.7435731179781
975,402,Clothing,0,417.6765531137004
709,109,Groceries,0,210.03617208940267
27,13,Groceries,0,204.21518620965168
81,317,Toys,0,123.19930413892753
294,387,Furniture,1,1510.6437447802368
181,285,Electronics,1,832.7266503245066
49,41,Clothing,0,362.2910829522231
146,476,Clothing,0,211.54098507313594
234,215,Furniture,1,2690.562475221954
926,133,Electronics,0,871.1341651587061
356,153,Toys,0,86.87692773988795
362,4,Groceries,1,102.86300895337929
361,422,Furniture,0,846.8725603412489
595,64,Clothing,0,298.0918810743364
466,490,Furniture,0,229.03740150265702
763,36,Furniture,0,2447.2208629641536
695,227,Toys,0,76.34612188731195
522,183,Toys,0,120.54152621904912
345,233,Toys,0,133.23937432380887
808,284,Groceries,1,73.88231313781037
178,68,Clothing,1,447.69748552952535
651,248,Toys,0,122.70452139643
258,4,Toys,1,49.14190462236244
237,157,Clothing,0,144.67779109309325
95,394,Toys,0,40.52365592907519
293,408,Electronics,0,1163.323189265364
328,342,Furniture,1,619.7492682749946
474,118,Toys,0,81.78017807428618
850,240,Groceries,0,192.02569621985174
505,198,Toys,0,44.706059886755085
874,434,Groceries,1,121.5957663442425
574,461,Clothing,0,142.1905289110028
688,423,Groceries,0,196.45740566635476
632,346,Electronics,0,551.0500782695285
269,251,Clothing,0,489.03894527233587
184,237,Clothing,1,50.53889366823036
724,196,Furniture,0,828.8932923382122
899,409,Electronics,0,833.2164540005209
181,493,Toys,1,113.21614867952736
749,67,Electronics,1,695.3337394552376
26,9,Electronics,1,1895.0105685275578
994,259,Furniture,1,2874.051065426132
822,296,Electronics,1,960.9374791152285
196,402,Electronics,0,207.05396173996604
789,424,Toys,1,142.09126260187668
24,191,Clothing,1,432.2453156443207
487,467,Toys,0,195.51803049246197
249,368,Clothing,1,28.549769945687338
136,292,Clothing,0,443.8966484458212
403,295,Electronics,1,1239.6726724675711
866,193,Electronics,1,1868.007197677732
443,434,Toys,1,104.25488073709248
101,55,Furniture,1,247.43092921294064
605,184,Toys,1,173.4553902490571
313,195,Furniture,0,1011.7058787930574
799,119,Electronics,0,1194.485348963764
953,344,Toys,1,196.4580306613194
658,293,Toys,0,54.886577047604376
819,282,Electronics,1,980.5595958324988
116,184,Clothing,0,136.85373171916854
433,393,Clothing,0,431.8978787074664
362,452,Toys,1,163.2621763223639
973,36,Clothing,0,460.43498138691905
142,40,Electronics,0,789.0833077426981
338,155,Electronics,1,1176.7412124411164
212,344,Electronics,1,331.48126527875985
226,399,Furniture,0,463.4160623470741
692,83,Clothing,1,62.38578401683162
664,432,Furniture,0,1294.7149013097696
617,121,Groceries,0,206.83174374693428
781,287,Furniture,1,2380.0531489497484
285,185,Clothing,1,357.9323764021557
336,427,Electronics,0,532.0292383085737
11,22,Electronics,1,1723.8734193681619
613,3,Electronics,1,223.90478790016147
595,335,Groceries,0,224.74081384736687
647,438,Clothing,0,436.3618963767713
10,156,Furniture,1,2628.0975734717385
619,232,Electronics,0,984.2798780930988
332,253,Toys,0,66.572359918997
338,339,Clothing,1,424.9533866591283
483,115,Clothing,0,357.38473555366517
641,446,Groceries,0,64.98020365504891
853,389,Groceries,1,112.35984656505114
74,244,Toys,0,152.68398817600487
197,325,Groceries,0,251.96182376640704
418,370,Clothing,1,184.66914344480733
570,76,Groceries,0,128.2296872462562
34,328,Electronics,1,1696.4211401987588
863,248,Electronics,1,936.3992537073821
2,90,Electronics,1,1046.1933692531165
869,343,Electronics,0,1540.8827221592112
557,122,Electronics,0,396.7675906169725
730,145,Clothing,1,63.46396221982219
156,14,Electronics,0,613.7256918094453
567,281,Electronics,1,449.0076811788228
286,278,Furniture,0,2391.507789821331
823,498,Clothing,0,286.24761292472226
51,335,Furniture,1,2033.7670958174788
395,353,Furniture,0,619.8724997950725
286,66,Clothing,0,161.08908146061512
926,258,Toys,0,40.01209216143289
785,39,Groceries,0,53.39705802090889
907,45,Groceries,0,131.51824789958636
939,418,Toys,0,139.01633963993845
821,68,Toys,1,162.8965534013278
407,449,Toys,1,19.793828095682947
54,408,Furniture,1,2112.8749447692585
759,208,Toys,0,18.07258812711871
353,299,Electronics,0,1346.4354210002612
588,86,Electronics,1,687.5885974050557
943,371,Toys,1,168.63059946375685
646,377,Furniture,1,991.1895745167633
904,496,Clothing,0,282.0069811700007
503,341,Toys,0,78.21276962492398
657,63,Furniture,0,1459.9323023171628
777,21,Furniture,0,1565.3720591243007
436,243,Furniture,1,699.883780908772
102,352,Furniture,0,1135.1350337615231
231,484,Groceries,1,237.84937257492723
969,498,Furniture,0,597.1801509332976
38,91,Groceries,0,96.13422067721109
51,10,Furniture,1,1137.2031259536038
257,280,Electronics,0,874.4973070945344
734,164,Electronics,1,514.3947637867827
558,116,Clothing,1,298.78889318261434
412,250,Groceries,0,156.35716885807295
971,240,Clothing,1,460.0763721170981
270,376,Groceries,0,84.04175692043354
779,356,Toys,1,109.82708258316548
719,102,Furniture,1,2818.2524643878946
462,295,Groceries,1,259.19411830255837
31,232,Groceries,1,192.07733957762625
27,375,Clothing,1,46.53821360555865
468,245,Furniture,1,1888.2115492769615
653,337,Furniture,0,246.18616331531194
582,84,Furniture,0,1789.234513317773
995,158,Toys,0,45.89993496995667
102,149,Clothing,1,204.72109107490394
790,154,Clothing,0,388.4817929510115
370,54,Groceries,0,212.29489257975578
498,107,Electronics,1,1953.862568659044
617,415,Toys,1,60.90399467751869
390,390,Furniture,1,2934.221668619653
420,465,Clothing,1,85.711595699879
566,358,Clothing,1,410.02393255953024
683,487,Groceries,1,122.80389097957153
493,192,Furniture,0,2993.4860625634446
149,305,Toys,0,97.50432408330855
537,216,Electronics,1,104.80712688973864
683,436,Groceries,0,274.11765272417165
420,341,Toys,1,61.335260853619786
995,148,Electronics,1,1251.2402964950277
600,255,Electronics,1,155.53926290599887
911,435,Clothing,1,143.54441991211166
961,299,Toys,0,122.7847177367168
7,172,Groceries,0,29.943231218225254
491,476,Clothing,1,252.89774946554863
393,286,Electronics,1,1182.337890816227
317,106,Furniture,0,2352.090530475869
762,130,Clothing,1,434.4972307702763
939,99,Clothing,1,139.32614890587467
361,108,Groceries,0,153.11926338757715
371,190,Electronics,1,802.4183194745057
936,51,Toys,1,196.72717828666302
976,157,Clothing,1,352.53646765454585
152,299,Clothing,1,233.31620360221896
812,370,Furniture,1,2239.351755781846
790,224,Clothing,1,193.35710394120406
477,14,Electronics,1,1430.0807108123033
302,60,Groceries,0,50.009208946311816
963,475,Clothing,1,160.99472381755544
64,408,Clothing,0,328.3791684624482
289,138,Toys,1,177.05421595995188
353,286,Furniture,1,676.3303543142764
622,227,Electronics,1,238.06887440740766
965,111,Groceries,0,289.538933338372
980,404,Toys,0,150.70871459043536
95,273,Groceries,1,92.72607358782832
982,295,Toys,1,139.2995271463594
231,159,Furniture,0,1969.2047217790525
795,161,Toys,0,145.8890832435962
626,386,Clothing,1,222.1612529386685
973,290,Furniture,1,2102.2409026293417
463,381,Clothing,0,489.76779954809075
855,112,Clothing,1,280.1821187794491
402,72,Groceries,1,12.930986883566316
866,445,Electronics,0,1991.2646427769018
113,165,Toys,1,160.97665556873454
201,464,Toys,1,83.75747154086284
629,137,Groceries,1,46.43518123064287
617,285,Toys,1,126.07783133924542
614,318,Electronics,0,1649.1530999749918
169,150,Electronics,0,1324.71539073826
23,407,Electronics,0,708.9025352945954
423,485,Toys,0,134.88583158837613
6,168,Clothing,0,241.11295624969085
951,14,Groceries,1,120.09759003835056
402,428,Electronics,0,689.0179523678877
529,195,Groceries,0,131.79816409871827
963,278,Furniture,1,605.8111889743468
816,55,Clothing,1,194.92941342287983
94,360,Furniture,0,2781.3401582868246
666,380,Electronics,1,313.2408148781496
803,118,Electronics,1,385.2397322805447
190,190,Toys,0,171.12676576150034
456,468,Groceries,1,186.46572869736735
798,480,Groceries,1,166.18115216186084
976,354,Electronics,0,126.8772423458245
70,287,Electronics,1,1959.6142406857066
651,287,Electronics,0,1751.4917294888749
871,191,Toys,0,111.08672276429023
853,360,Clothing,1,56.24166823470915
377,464,Furniture,1,324.403277382204
839,400,Electronics,0,1770.6032170538333
18,480,Clothing,0,155.0251415250946
485,285,Electronics,1,565.7312611900925
822,267,Clothing,0,231.96562079531154
601,355,Groceries,1,131.44343956165557
490,357,Groceries,1,171.2729793126928
174,76,Furniture,1,1740.8864611124316
24,316,Clothing,1,275.02952765798204
819,171,Clothing,0,487.1187598449206
540,278,Furniture,0,2467.276176434212
166,44,Electronics,0,1437.759580583523
163,236,Clothing,1,345.74072624399764
335,483,Toys,1,114.97363492496822
380,493,Electronics,1,1021.943453832103
199,389,Groceries,1,178.48310003872714
962,37,Electronics,1,594.5324283784588
855,494,Furniture,0,2883.3468733798945
583,101,Toys,0,64.98422759730065
562,215,Electronics,1,675.0762002884769
914,133,Toys,1,148.57385979425084
340,335,Toys,1,140.88821757235897
210,211,Clothing,0,146.11709647901165
614,124,Clothing,1,450.74724638470303
943,339,Furniture,0,1082.7823751269812
592,444,Clothing,0,275.07634596735693
172,293,Toys,0,82.84098129772254
381,234,Toys,1,146.99679273808553
360,326,Furniture,1,1893.4321815045284
153,257,Furniture,0,1722.2307567472783
477,69,Toys,0,38.97123987450449
684,194,Toys,0,140.02472262858768
900,404,Toys,1,107.49010906994963
856,455,Toys,0,93.54874119512338
380,326,Furniture,0,995.4451385558533
265,303,Furniture,1,1642.0168629867733
267,406,Electronics,0,990.0664170716583
733,463,Furniture,0,2471.7779032591898
753,29,Electronics,1,991.4579059017661
543,341,Furniture,0,1735.818502705583
504,137,Groceries,1,224.23518608683224
514,283,Clothing,0,74.60637352689292
171,147,Groceries,0,123.75017016966714
873,173,Electronics,1,1890.6252932776058
781,417,Groceries,1,168.95621130389762
338,80,Groceries,0,79.87517737192817
711,222,Toys,1,31.035910816806656
591,120,Furniture,1,1178.70758810865
560,334,Clothing,0,155.89019137387305
694,311,Furniture,1,2160.5056938440575
760,133,Toys,0,32.729380333576394
670,33,Toys,0,64.05843886572326
100,431,Toys,0,85.81355806859652
983,464,Clothing,1,169.6118795648183
477,424,Clothing,0,404.47918232479316
161,256,Groceries,1,269.4197652635145
245,142,Electronics,1,721.6597322412687
682,280,Furniture,0,812.6763428795757
943,104,Electronics,1,880.3690983462646
918,330,Clothing,0,147.69063377431274
484,44,Clothing,1,376.09289063463655
84,34,Groceries,1,83.26728482208546
45,211,Furniture,0,1191.1688318598876
597,133,Furniture,0,429.6411174335933
27,150,Furniture,0,2682.8707842045924
98,352,Toys,1,187.84359713012546
317,49,Clothing,0,151.9538523696855
920,19,Clothing,1,363.3482160449102
837,20,Toys,0,85.20560398561634
427,42,Toys,0,60.19400742234564
121,424,Furniture,0,363.3566723554204
989,271,Furniture,0,302.2187318096846
737,8,Toys,0,153.06281276240867
90,196,Clothing,0,323.59056439052557
894,434,Furniture,0,1577.935098299033
607,85,Electronics,0,583.335834422927
455,160,Electronics,0,261.45976182616437
975,254,Toys,0,137.9333085729651
725,152,Groceries,1,109.14594244958673
216,84,Furniture,0,2588.703895573781
370,199,Electronics,0,1999.3318792077157
324,336,Groceries,0,244.8598261286694
594,370,Electronics,0,684.2072591551728
177,61,Clothing,1,218.26432911699447
935,213,Groceries,0,28.98592856878826
544,98,Groceries,0,283.8838851846649
222,472,Electronics,0,768.5219963805549
444,81,Furniture,0,2454.5210452362276
961,114,Clothing,1,377.82105194456244
13,438,Furniture,0,440.3034700749431
407,446,Groceries,0,250.3370846876139
398,198,Furniture,0,1990.2350287753484
1,469,Electronics,1,535.9486758276595
519,124,Groceries,0,276.07225867646287
810,83,Electronics,0,1421.3878127966143
116,347,Clothing,0,82.9154535825165
857,282,Electronics,0,1712.395280892568
786,67,Toys,0,177.09406882924407
998,231,Furniture,0,364.2576742496509
452,56,Electronics,0,1302.525665228353
11,101,Furniture,1,726.867488520149
602,44,Clothing,1,252.47488872670945
781,165,Clothing,1,292.5581441927865
734,78,Electronics,0,1290.6230064213412
433,227,Furniture,1,2451.294314407752
318,346,Toys,0,65.10946144811662
865,271,Groceries,1,260.4654580986112
863,371,Electronics,0,1654.062207758675
485,272,Toys,1,159.36095029481527
652,354,Toys,0,118.2616049324994
669,159,Clothing,1,149.63992918702857
502,199,Electronics,0,1158.7498826742296
174,100,Electronics,1,1436.469492660543
600,221,Furniture,1,776.4689227634948
539,201,Groceries,1,275.34245902025594
216,214,Groceries,0,251.73962873135238
870,11,Electronics,1,540.9119838618292
92,269,Electronics,0,657.9917265310592
185,197,Clothing,1,98.47448445040737
920,222,Toys,0,97.504222320727
348,128,Electronics,1,1614.0314962554378
294,372,Groceries,1,276.8303810654069
264,113,Toys,0,28.851240223705936
21,18,Electronics,1,1025.971241743121
226,177,Groceries,1,73.74392389848796
827,389,Clothing,0,91.15763240627173
635,199,Clothing,1,314.47258868377037
378,257,Groceries,1,264.62049341124975
226,263,Clothing,0,197.5432424426987
729,212,Furniture,1,1224.8705240633935
509,226,Furniture,0,2147.4397141656846
81,259,Electronics,0,336.0312523232816
113,273,Electronics,0,597.8253238088521
628,371,Groceries,1,164.98793279800853
407,487,Furniture,0,2211.104909102278
375,228,Furniture,0,1121.674473390411
398,118,Clothing,0,194.23564141877765
182,326,Electronics,0,997.6794730932365
140,148,Clothing,0,286.52923133498643
772,194,Electronics,0,326.0005555619218
912,111,Toys,1,184.26549019830577
562,125,Clothing,0,55.380583107346325
827,362,Toys,1,58.41261957084332
483,30,Toys,1,19.310020631293256
